transaction_id,bill_date,store_id,customer_id,product_id,supplier_id,channel,quantity,mrp,discount_pct,discount_amount,sale_price,total_sale_amount,total_cost,gross_profit,gross_margin_pct,payment_mode,is_festive_period,festival_name,return_flag,date_id
TXN00034697,2025-03-02,STR01317,CUS06515,PRD00644,SUP039,Online,2,₹320.00,7.77%,₹24.86,₹295.14,₹590.28,₹419.00,₹171.28,29.02%,UPI,No,,No,20250302
TXN00034698,2025-06-13,STR01499,CUS06007,PRD00605,SUP268,In-Store,1,₹90.00,5.95%,₹5.36,₹84.64,₹84.64,₹60.49,₹24.15,28.53%,Cash,No,,No,20250613
TXN00034699,2024-01-03,STR01462,CUS17828,PRD01746,SUP300,Online,4,₹65.00,1.36%,₹0.88,₹64.12,₹256.48,₹196.64,₹59.84,23.33%,Cash,No,,No,20240103
TXN00034700,2025-02-02,STR01084,CUS13355,PRD01707,SUP160,App,3,₹160.00,10.99%,₹17.58,₹142.42,₹427.26,₹358.26,₹69.00,16.15%,Credit Card,No,,No,20250202
TXN00034701,2024-09-11,STR01146,CUS13140,PRD00439,SUP250,In-Store,2,₹65.00,9.23%,₹6.00,₹59.00,₹118.00,₹112.66,₹5.34,4.53%,UPI,No,,No,20240911
TXN00034702,2025-10-29,STR01131,CUS15748,PRD00418,SUP107,Phone-Order,2,₹125.00,21.78%,₹27.23,₹97.77,₹195.54,₹176.66,₹18.88,9.66%,Cash,Yes,Diwali,No,20251029
TXN00034703,2024-09-26,STR01146,CUS00715,PRD01697,SUP062,App,3,₹59.00,13.04%,₹7.69,₹51.31,₹153.93,₹145.86,₹8.07,5.24%,UPI,No,,No,20240926
TXN00034704,2025-11-22,STR01030,CUS13200,PRD01142,SUP149,App,5,₹85.00,2.02%,₹1.72,₹83.28,₹416.40,₹290.45,₹125.95,30.25%,Cash,No,,No,20251122
TXN00034705,2024-07-11,STR01113,CUS01590,PRD00001,SUP069,Online,3,₹224.00,2.46%,₹5.51,₹218.49,₹655.47,₹518.19,₹137.28,20.94%,Debit Card,No,,No,20240711
TXN00034706,2025-02-21,STR01421,CUS02739,PRD01814,SUP086,Online,1,₹649.00,22.37%,₹145.18,₹503.82,₹503.82,₹551.96,-₹48.14,-9.55%,Credit Card,No,,No,20250221
TXN00034707,2025-06-01,STR01388,CUS00129,PRD01982,SUP030,Online,5,₹400.00,23.55%,₹94.20,₹305.80,"₹1,529.00","₹1,659.50",-₹130.50,-8.53%,UPI,No,,No,20250601
TXN00034708,2025-10-29,STR01366,CUS00303,PRD01001,SUP012,In-Store,4,₹380.00,23.49%,₹89.26,₹290.74,"₹1,162.96","₹1,138.52",₹24.44,2.10%,Cash,Yes,Diwali,No,20251029
TXN00034709,2024-10-09,STR01191,CUS07436,PRD00990,SUP080,In-Store,4,₹70.00,0.84%,₹0.59,₹69.41,₹277.64,₹230.40,₹47.24,17.01%,UPI,No,,No,20241009
TXN00034710,2025-04-12,STR01160,CUS13669,PRD00767,SUP160,In-Store,5,₹270.00,7.98%,₹21.55,₹248.45,"₹1,242.25",₹969.80,₹272.45,21.93%,UPI,Yes,Eid,No,20250412
TXN00034711,2025-03-22,STR01094,CUS03654,PRD01590,SUP263,In-Store,4,₹125.00,1.64%,₹2.05,₹122.95,₹491.80,₹430.24,₹61.56,12.52%,Cash,No,,No,20250322
TXN00034712,2025-11-24,STR01064,CUS06046,PRD01440,SUP052,In-Store,4,₹160.00,3.67%,₹5.87,₹154.13,₹616.52,₹487.24,₹129.28,20.97%,Cash,No,,No,20251124
TXN00034713,2024-10-13,STR01243,CUS06233,PRD00294,SUP293,App,5,₹40.00,2.40%,₹0.96,₹39.04,₹195.20,₹131.95,₹63.25,32.40%,UPI,Yes,Dussehra,No,20241013
TXN00034714,2025-02-16,STR01062,CUS09806,PRD01247,SUP200,In-Store,3,₹884.00,35.34%,₹312.41,₹571.59,"₹1,714.77","₹2,078.61",-₹363.84,-21.22%,Wallet,No,,No,20250216
TXN00034715,2025-07-21,STR01251,CUS08997,PRD00945,SUP258,Online,1,₹165.00,8.46%,₹13.96,₹151.04,₹151.04,₹120.99,₹30.05,19.90%,Cash,No,,No,20250721
TXN00034716,2024-11-19,STR01110,CUS15820,PRD00519,SUP098,In-Store,5,₹315.00,30.13%,₹94.91,₹220.09,"₹1,100.45","₹1,346.95",-₹246.50,-22.40%,Cash,No,,No,20241119
TXN00034717,2025-04-01,STR01248,CUS17565,PRD01095,SUP057,Online,2,₹165.00,24.39%,₹40.24,₹124.76,₹249.52,₹289.40,-₹39.88,-15.98%,Cash,No,,Yes,20250401
TXN00034718,2025-10-15,STR01065,CUS07138,PRD01470,SUP021,App,5,₹105.00,2.39%,₹2.51,₹102.49,₹512.45,₹349.15,₹163.30,31.87%,Debit Card,Yes,Dussehra,No,20251015
TXN00034719,2024-07-15,STR01272,CUS06626,PRD00651,SUP269,Online,5,₹285.00,0.57%,₹1.62,₹283.38,"₹1,416.90",₹929.90,₹487.00,34.37%,Cash,No,,No,20240715
TXN00034720,2024-02-17,STR01348,CUS07652,PRD01993,SUP045,Online,5,₹40.00,13.01%,₹5.20,₹34.80,₹174.00,₹151.55,₹22.45,12.90%,Cash,No,,No,20240217
TXN00034721,2025-04-09,STR01343,CUS09963,PRD00080,SUP200,In-Store,2,₹479.00,5.42%,₹25.96,₹453.04,₹906.08,₹753.70,₹152.38,16.82%,Credit Card,Yes,Eid,No,20250409
TXN00034722,2024-06-28,STR01175,CUS08118,PRD00216,SUP262,App,2,₹45.00,16.56%,₹7.45,₹37.55,₹75.10,₹65.74,₹9.36,12.46%,Debit Card,No,,No,20240628
TXN00034723,2025-05-28,STR01159,CUS01270,PRD01753,SUP011,In-Store,1,₹80.00,3.04%,₹2.43,₹77.57,₹77.57,₹55.93,₹21.64,27.90%,Cash,No,,No,20250528
TXN00034724,2025-11-27,STR01164,CUS14773,PRD01201,SUP139,Phone-Order,5,₹229.00,8.74%,₹20.01,₹208.99,"₹1,044.95",₹864.00,₹180.95,17.32%,Credit Card,No,,No,20251127
TXN00034725,2024-11-05,STR01224,CUS18894,PRD00632,SUP198,Online,1,₹375.00,3.15%,₹11.81,₹363.19,₹363.19,₹277.12,₹86.07,23.70%,Cash,Yes,Diwali,No,20241105
TXN00034726,2024-01-11,STR01094,CUS10904,PRD00920,SUP289,Phone-Order,1,₹269.00,5.68%,₹15.28,₹253.72,₹253.72,₹235.15,₹18.57,7.32%,Credit Card,No,,No,20240111
TXN00034727,2025-06-13,STR01331,CUS06942,PRD00580,SUP179,App,2,₹15.00,15.26%,₹2.29,₹12.71,₹25.42,₹24.72,₹0.70,2.75%,Credit Card,No,,No,20250613
TXN00034728,2025-06-08,STR01306,CUS10545,PRD01041,SUP063,In-Store,5,₹160.00,1.32%,₹2.11,₹157.89,₹789.45,₹659.15,₹130.30,16.51%,Credit Card,No,,No,20250608
TXN00034729,2025-09-26,STR01044,CUS15000,PRD00362,SUP032,In-Store,1,₹124.00,9.54%,₹11.83,₹112.17,₹112.17,₹85.15,₹27.02,24.09%,Cash,No,,No,20250926
TXN00034730,2025-02-19,STR01499,CUS07074,PRD01753,SUP123,Online,1,₹80.00,9.84%,₹7.87,₹72.13,₹72.13,₹55.93,₹16.20,22.46%,Net Banking,No,,No,20250219
TXN00034731,2024-10-12,STR01068,CUS15190,PRD01786,SUP276,In-Store,5,₹74.00,8.75%,₹6.48,₹67.52,₹337.60,₹247.45,₹90.15,26.70%,Wallet,Yes,Dussehra,No,20241012
TXN00034732,2025-02-23,STR01274,CUS19180,PRD00467,SUP114,In-Store,1,₹29.00,0.17%,₹0.05,₹28.95,₹28.95,₹24.08,₹4.87,16.82%,Wallet,No,,No,20250223
TXN00034733,2024-03-11,STR01086,CUS04783,PRD01805,SUP289,In-Store,3,₹674.00,3.94%,₹26.56,₹647.44,"₹1,942.32","₹1,644.03",₹298.29,15.36%,Net Banking,Yes,Holi,No,20240311
TXN00034734,2025-07-24,STR01460,CUS03730,PRD00420,SUP023,In-Store,5,₹29.00,0.35%,₹0.10,₹28.90,₹144.50,₹110.45,₹34.05,23.56%,Cash,No,,No,20250724
TXN00034735,2024-08-23,STR01168,CUS01263,PRD01671,SUP155,Online,3,₹120.00,14.54%,₹17.45,₹102.55,₹307.65,₹241.56,₹66.09,21.48%,Credit Card,No,,No,20240823
TXN00034736,2024-04-20,STR01333,CUS00713,PRD00512,SUP090,In-Store,1,₹209.00,17.30%,₹36.16,₹172.84,₹172.84,₹145.01,₹27.83,16.10%,Debit Card,No,,No,20240420
TXN00034737,2025-06-26,STR01111,CUS10913,PRD01639,SUP118,In-Store,2,₹45.00,21.93%,₹9.87,₹35.13,₹70.26,₹62.64,₹7.62,10.85%,Cash,No,,No,20250626
TXN00034738,2024-03-25,STR01122,CUS10927,PRD00888,SUP072,App,4,₹95.00,8.07%,₹7.67,₹87.33,₹349.32,₹277.56,₹71.76,20.54%,UPI,No,,No,20240325
TXN00034739,2025-06-07,STR01021,CUS17861,PRD00382,SUP115,In-Store,2,₹45.00,4.21%,₹1.89,₹43.11,₹86.22,₹79.02,₹7.20,8.35%,Debit Card,No,,No,20250607
TXN00034740,2025-07-15,STR01329,CUS03637,PRD01279,SUP220,In-Store,2,₹79.00,18.35%,₹14.50,₹64.50,₹129.00,₹138.52,-₹9.52,-7.38%,Debit Card,No,,No,20250715
TXN00034741,2024-10-03,STR01396,CUS04360,PRD00259,SUP244,In-Store,5,₹34.00,3.25%,₹1.11,₹32.89,₹164.45,₹118.50,₹45.95,27.94%,Credit Card,No,,No,20241003
TXN00034742,2025-05-03,STR01394,CUS00387,PRD01766,SUP140,In-Store,2,₹155.00,6.15%,₹9.53,₹145.47,₹290.94,₹244.06,₹46.88,16.11%,Cash,No,,No,20250503
TXN00034743,2025-03-16,STR01436,CUS11187,PRD00076,SUP185,In-Store,2,₹99.00,6.24%,₹6.18,₹92.82,₹185.64,₹135.82,₹49.82,26.84%,Wallet,Yes,Holi,Yes,20250316
TXN00034744,2024-06-21,STR01113,CUS03657,PRD01885,SUP205,Online,1,₹235.00,17.34%,₹40.75,₹194.25,₹194.25,₹180.96,₹13.29,6.84%,Debit Card,No,,No,20240621
TXN00034745,2025-02-07,STR01120,CUS05521,PRD00067,SUP004,Online,2,₹660.00,7.13%,₹47.06,₹612.94,"₹1,225.88","₹1,103.94",₹121.94,9.95%,Credit Card,No,,No,20250207
TXN00034746,2025-09-17,STR01493,CUS06402,PRD00553,SUP043,In-Store,4,₹134.00,4.05%,₹5.43,₹128.57,₹514.28,₹401.84,₹112.44,21.86%,Credit Card,No,,No,20250917
TXN00034747,2025-11-07,STR01181,CUS18960,PRD00664,SUP223,App,1,₹134.00,9.04%,₹12.11,₹121.89,₹121.89,₹103.18,₹18.71,15.35%,Cash,No,,No,20251107
TXN00034748,2024-11-23,STR01004,CUS11997,PRD01821,SUP258,In-Store,1,₹615.00,22.46%,₹138.13,₹476.87,₹476.87,₹522.63,-₹45.76,-9.60%,Wallet,No,,No,20241123
TXN00034749,2024-05-30,STR01372,CUS16546,PRD01301,SUP255,In-Store,2,₹105.00,8.37%,₹8.79,₹96.21,₹192.42,₹173.00,₹19.42,10.09%,Cash,No,,No,20240530
TXN00034750,2025-04-13,STR01370,CUS04895,PRD00469,SUP087,Online,1,₹285.00,4.94%,₹14.08,₹270.92,₹270.92,₹201.05,₹69.87,25.79%,Credit Card,No,,No,20250413
TXN00034751,2024-09-10,STR01333,CUS15090,PRD01190,SUP083,In-Store,1,₹475.00,39.44%,₹187.34,₹287.66,₹287.66,₹343.97,-₹56.31,-19.58%,Wallet,No,,No,20240910
TXN00034752,2024-09-21,STR01342,CUS01693,PRD00690,SUP052,In-Store,5,₹120.00,15.03%,₹18.04,₹101.96,₹509.80,₹510.45,-₹0.65,-0.13%,Credit Card,No,,Yes,20240921
TXN00034753,2024-11-07,STR01163,CUS12038,PRD00758,SUP073,In-Store,3,₹45.00,8.05%,₹3.62,₹41.38,₹124.14,₹115.86,₹8.28,6.67%,Wallet,No,,No,20241107
TXN00034754,2024-12-28,STR01094,CUS11561,PRD01107,SUP199,In-Store,1,₹235.00,3.20%,₹7.52,₹227.48,₹227.48,₹182.02,₹45.46,19.98%,Cash,Yes,Christmas,No,20241228
TXN00034755,2025-08-31,STR01132,CUS10703,PRD01488,SUP130,Online,1,₹174.00,0.17%,₹0.30,₹173.70,₹173.70,₹151.00,₹22.70,13.07%,Cash,No,,No,20250831
TXN00034756,2024-03-29,STR01316,CUS05306,PRD01811,SUP232,In-Store,3,₹25.00,0.80%,₹0.20,₹24.80,₹74.40,₹65.04,₹9.36,12.58%,UPI,No,,No,20240329
TXN00034757,2025-08-09,STR01492,CUS00324,PRD01261,SUP134,App,5,₹119.00,2.87%,₹3.42,₹115.58,₹577.90,₹437.50,₹140.40,24.29%,Debit Card,No,,No,20250809
TXN00034758,2025-01-13,STR01476,CUS05017,PRD00590,SUP074,In-Store,2,₹29.00,11.83%,₹3.43,₹25.57,₹51.14,₹46.96,₹4.18,8.17%,Net Banking,No,,No,20250113
TXN00034759,2024-11-13,STR01183,CUS06202,PRD01163,SUP036,In-Store,2,₹75.00,2.01%,₹1.51,₹73.49,₹146.98,₹129.96,₹17.02,11.58%,UPI,No,,No,20241113
TXN00034760,2024-10-02,STR01364,CUS02511,PRD01631,SUP125,In-Store,5,₹150.00,3.19%,₹4.78,₹145.22,₹726.10,₹530.40,₹195.70,26.95%,Wallet,No,,No,20241002
TXN00034761,2025-08-24,STR01086,CUS12474,PRD00194,SUP259,App,3,₹60.00,10.85%,₹6.51,₹53.49,₹160.47,₹136.44,₹24.03,14.97%,UPI,No,,No,20250824
TXN00034762,2024-09-20,STR01266,CUS05925,PRD01491,SUP174,Online,1,₹15.00,7.21%,₹1.08,₹13.92,₹13.92,₹12.25,₹1.67,12.00%,Credit Card,No,,No,20240920
TXN00034763,2025-08-29,STR01473,CUS14049,PRD01521,SUP142,Phone-Order,5,₹54.00,6.38%,₹3.45,₹50.55,₹252.75,₹217.75,₹35.00,13.85%,UPI,No,,No,20250829
TXN00034764,2024-04-02,STR01086,CUS00976,PRD01436,SUP074,Online,5,₹80.00,8.59%,₹6.87,₹73.13,₹365.65,₹310.75,₹54.90,15.01%,Cash,No,,No,20240402
TXN00034765,2024-03-10,STR01116,CUS01267,PRD01972,SUP250,Online,4,₹55.00,0.05%,₹0.03,₹54.97,₹219.88,₹181.08,₹38.80,17.65%,Cash,Yes,Holi,No,20240310
TXN00034766,2025-10-23,STR01443,CUS07997,PRD01204,SUP185,In-Store,4,₹239.00,8.30%,₹19.84,₹219.16,₹876.64,₹674.04,₹202.60,23.11%,Cash,No,,No,20251023
TXN00034767,2025-01-09,STR01281,CUS16953,PRD00535,SUP202,In-Store,3,₹99.00,18.43%,₹18.25,₹80.75,₹242.25,₹202.86,₹39.39,16.26%,UPI,No,,No,20250109
TXN00034768,2025-03-05,STR01208,CUS18980,PRD00325,SUP073,App,1,₹99.00,0.29%,₹0.29,₹98.71,₹98.71,₹73.20,₹25.51,25.84%,UPI,No,,No,20250305
TXN00034769,2024-09-06,STR01257,CUS17282,PRD01770,SUP058,Online,1,₹35.00,0.86%,₹0.30,₹34.70,₹34.70,₹24.45,₹10.25,29.54%,UPI,No,,No,20240906
TXN00034770,2025-09-20,STR01193,CUS01838,PRD00004,SUP293,In-Store,4,₹49.00,5.51%,₹2.70,₹46.30,₹185.20,₹135.76,₹49.44,26.70%,Credit Card,No,,No,20250920
TXN00034771,2025-06-09,STR01188,CUS11166,PRD01432,SUP234,App,1,₹829.00,11.41%,₹94.59,₹734.41,₹734.41,₹659.21,₹75.20,10.24%,Cash,No,,No,20250609
TXN00034772,2025-11-02,STR01300,CUS03216,PRD00904,SUP278,In-Store,4,₹75.00,5.11%,₹3.83,₹71.17,₹284.68,₹262.04,₹22.64,7.95%,UPI,Yes,Diwali,No,20251102
TXN00034773,2024-10-31,STR01147,CUS14308,PRD00372,SUP159,In-Store,1,₹70.00,9.46%,₹6.62,₹63.38,₹63.38,₹58.16,₹5.22,8.24%,Debit Card,Yes,Diwali,No,20241031
TXN00034774,2025-05-13,STR01334,CUS17557,PRD00497,SUP252,Online,2,₹444.00,10.08%,₹44.76,₹399.24,₹798.48,₹695.54,₹102.94,12.89%,UPI,No,,No,20250513
TXN00034775,2024-12-14,STR01037,CUS09553,PRD00002,SUP239,In-Store,3,₹155.00,5.27%,₹8.17,₹146.83,₹440.49,₹382.02,₹58.47,13.27%,Cash,No,,No,20241214
TXN00034776,2025-09-03,STR01029,CUS00196,PRD01682,SUP023,In-Store,2,₹760.00,6.04%,₹45.90,₹714.10,"₹1,428.20","₹1,182.60",₹245.60,17.20%,Debit Card,No,,No,20250903
TXN00034777,2025-09-05,STR01366,CUS01258,PRD00465,SUP128,In-Store,4,₹374.00,28.12%,₹105.17,₹268.83,"₹1,075.32","₹1,262.80",-₹187.48,-17.43%,UPI,No,,No,20250905
TXN00034778,2025-01-10,STR01043,CUS17084,PRD00704,SUP252,In-Store,5,₹59.00,2.35%,₹1.39,₹57.61,₹288.05,₹203.05,₹85.00,29.51%,UPI,No,,No,20250110
TXN00034779,2024-09-11,STR01292,CUS04140,PRD00225,SUP076,App,2,₹105.00,2.37%,₹2.49,₹102.51,₹205.02,₹168.78,₹36.24,17.68%,UPI,No,,No,20240911
TXN00034780,2024-10-31,STR01389,CUS04714,PRD00634,SUP161,In-Store,3,₹139.00,7.03%,₹9.77,₹129.23,₹387.69,₹283.62,₹104.07,26.84%,Net Banking,Yes,Diwali,No,20241031
TXN00034781,2025-02-03,STR01224,CUS02768,PRD01240,SUP031,In-Store,2,₹30.00,6.58%,₹1.97,₹28.03,₹56.06,₹43.42,₹12.64,22.55%,Debit Card,No,,No,20250203
TXN00034782,2024-02-09,STR01387,CUS12135,PRD01471,SUP198,In-Store,2,₹305.00,8.35%,₹25.47,₹279.53,₹559.06,₹413.72,₹145.34,26.00%,UPI,No,,No,20240209
TXN00034783,2025-07-17,STR01386,CUS12827,PRD00300,SUP286,In-Store,2,₹805.00,5.70%,₹45.89,₹759.11,"₹1,518.22","₹1,256.38",₹261.84,17.25%,Wallet,No,,No,20250717
TXN00034784,2025-04-04,STR01463,CUS13795,PRD00894,SUP123,In-Store,4,₹25.00,0.48%,₹0.12,₹24.88,₹99.52,₹79.72,₹19.80,19.90%,Cash,No,,No,20250404
TXN00034785,2025-10-06,STR01255,CUS15688,PRD00632,SUP088,In-Store,2,₹375.00,8.05%,₹30.19,₹344.81,₹689.62,₹554.24,₹135.38,19.63%,Cash,No,,No,20251006
TXN00034786,2025-01-18,STR01263,CUS08754,PRD01439,SUP074,In-Store,5,₹115.00,9.52%,₹10.95,₹104.05,₹520.25,₹376.50,₹143.75,27.63%,Cash,No,,No,20250118
TXN00034787,2024-02-16,STR01269,CUS19936,PRD01682,SUP218,In-Store,4,₹760.00,3.31%,₹25.16,₹734.84,"₹2,939.36","₹2,365.20",₹574.16,19.53%,Cash,No,,No,20240216
TXN00034788,2024-10-29,STR01398,CUS19568,PRD00061,SUP041,Phone-Order,2,₹199.00,10.46%,₹20.82,₹178.18,₹356.36,₹323.88,₹32.48,9.11%,UPI,Yes,Diwali,No,20241029
TXN00034789,2024-02-04,STR01438,CUS13623,PRD01047,SUP066,In-Store,2,₹39.00,18.42%,₹7.18,₹31.82,₹63.64,₹50.96,₹12.68,19.92%,Credit Card,No,,No,20240204
TXN00034790,2024-05-04,STR01009,CUS04381,PRD01291,SUP248,In-Store,5,₹70.00,6.05%,₹4.23,₹65.77,₹328.85,₹260.85,₹68.00,20.68%,UPI,No,,No,20240504
TXN00034791,2024-12-23,STR01493,CUS05307,PRD00214,SUP089,In-Store,1,₹70.00,7.04%,₹4.93,₹65.07,₹65.07,₹59.30,₹5.77,8.87%,UPI,Yes,Christmas,No,20241223
TXN00034792,2024-08-24,STR01382,CUS19504,PRD01062,SUP103,In-Store,3,₹249.00,6.17%,₹15.36,₹233.64,₹700.92,₹490.11,₹210.81,30.08%,Credit Card,No,,No,20240824
TXN00034793,2024-12-14,STR01285,CUS16746,PRD00918,SUP005,Online,5,₹475.00,0.14%,₹0.67,₹474.33,"₹2,371.65","₹1,783.90",₹587.75,24.78%,Debit Card,No,,No,20241214
TXN00034794,2025-11-16,STR01029,CUS08367,PRD01494,SUP032,In-Store,2,₹49.00,4.69%,₹2.30,₹46.70,₹93.40,₹70.54,₹22.86,24.48%,UPI,No,,No,20251116
TXN00034795,2025-12-08,STR01286,CUS01609,PRD00941,SUP200,App,5,₹320.00,7.56%,₹24.19,₹295.81,"₹1,479.05","₹1,237.00",₹242.05,16.37%,Cash,No,,No,20251208
TXN00034796,2024-02-10,STR01080,CUS07458,PRD01072,SUP127,Phone-Order,2,₹330.00,20.12%,₹66.40,₹263.60,₹527.20,₹499.46,₹27.74,5.26%,Cash,No,,No,20240210
TXN00034797,2025-10-31,STR01091,CUS09034,PRD00938,SUP004,App,2,₹344.00,5.39%,₹18.54,₹325.46,₹650.92,₹568.92,₹82.00,12.60%,Credit Card,Yes,Diwali,No,20251031
TXN00034798,2024-08-06,STR01439,CUS01897,PRD00249,SUP116,In-Store,4,₹125.00,5.68%,₹7.10,₹117.90,₹471.60,₹403.32,₹68.28,14.48%,UPI,No,,No,20240806
TXN00034799,2024-08-07,STR01226,CUS04563,PRD00720,SUP163,In-Store,1,₹145.00,8.36%,₹12.12,₹132.88,₹132.88,₹100.54,₹32.34,24.34%,Cash,No,,No,20240807
TXN00034800,2024-10-13,STR01057,CUS13944,PRD01434,SUP057,In-Store,2,₹725.00,2.56%,₹18.56,₹706.44,"₹1,412.88","₹1,243.92",₹168.96,11.96%,UPI,Yes,Dussehra,No,20241013
TXN00034801,2024-04-10,STR01221,CUS10146,PRD00306,SUP182,In-Store,4,₹150.00,20.84%,₹31.26,₹118.74,₹474.96,₹433.12,₹41.84,8.81%,Debit Card,Yes,Eid,No,20240410
TXN00034802,2024-09-05,STR01357,CUS18232,PRD00875,SUP138,In-Store,3,₹79.00,5.36%,₹4.23,₹74.77,₹224.31,₹183.99,₹40.32,17.98%,UPI,No,,No,20240905
TXN00034803,2024-01-07,STR01184,CUS05765,PRD01194,SUP224,Online,4,₹334.00,5.20%,₹17.37,₹316.63,"₹1,266.52","₹1,070.64",₹195.88,15.47%,UPI,No,,No,20240107
TXN00034804,2024-10-01,STR01383,CUS09086,PRD00062,SUP041,Online,3,₹250.00,1.29%,₹3.23,₹246.77,₹740.31,₹575.04,₹165.27,22.32%,Wallet,No,,No,20241001
TXN00034805,2025-02-14,STR01475,CUS14114,PRD00837,SUP236,Online,3,₹694.00,8.43%,₹58.50,₹635.50,"₹1,906.50","₹1,376.94",₹529.56,27.78%,Credit Card,No,,No,20250214
TXN00034806,2025-02-21,STR01054,CUS09229,PRD00349,SUP150,In-Store,2,₹455.00,15.56%,₹70.80,₹384.20,₹768.40,₹772.64,-₹4.24,-0.55%,Wallet,No,,No,20250221
TXN00034807,2024-05-08,STR01422,CUS02790,PRD01245,SUP203,Online,3,₹70.00,9.36%,₹6.55,₹63.45,₹190.35,₹139.77,₹50.58,26.57%,Net Banking,No,,No,20240508
TXN00034808,2025-06-22,STR01226,CUS06687,PRD00286,SUP036,App,4,₹215.00,1.09%,₹2.34,₹212.66,₹850.64,₹648.48,₹202.16,23.77%,Cash,No,,No,20250622
TXN00034809,2024-07-09,STR01166,CUS12034,PRD01281,SUP131,App,2,₹84.00,23.22%,₹19.50,₹64.50,₹129.00,₹139.72,-₹10.72,-8.31%,Credit Card,No,,No,20240709
TXN00034810,2024-04-06,STR01368,CUS09066,PRD01205,SUP103,In-Store,2,₹49.00,22.75%,₹11.15,₹37.85,₹75.70,₹66.76,₹8.94,11.81%,Cash,Yes,Eid,No,20240406
TXN00034811,2025-09-14,STR01257,CUS06272,PRD00510,SUP055,Phone-Order,5,₹560.00,18.79%,₹105.22,₹454.78,"₹2,273.90","₹2,132.20",₹141.70,6.23%,Cash,No,,No,20250914
TXN00034812,2025-10-17,STR01347,CUS12846,PRD00621,SUP144,Online,3,₹29.00,9.85%,₹2.86,₹26.14,₹78.42,₹63.75,₹14.67,18.71%,UPI,No,,No,20251017
TXN00034813,2024-02-22,STR01194,CUS00956,PRD00679,SUP299,Phone-Order,2,₹170.00,14.63%,₹24.87,₹145.13,₹290.26,₹273.44,₹16.82,5.79%,Cash,No,,No,20240222
TXN00034814,2024-07-23,STR01338,CUS11110,PRD01529,SUP253,In-Store,4,₹220.00,10.65%,₹23.43,₹196.57,₹786.28,₹698.92,₹87.36,11.11%,Cash,No,,No,20240723
TXN00034815,2025-11-15,STR01425,CUS08644,PRD00052,SUP142,Online,1,₹205.00,10.37%,₹21.26,₹183.74,₹183.74,₹175.13,₹8.61,4.69%,UPI,No,,No,20251115
TXN00034816,2024-02-22,STR01072,CUS07560,PRD00411,SUP273,In-Store,2,₹35.00,0.87%,₹0.30,₹34.70,₹69.40,₹52.34,₹17.06,24.58%,Debit Card,No,,No,20240222
TXN00034817,2025-08-13,STR01011,CUS06144,PRD00128,SUP046,In-Store,2,₹59.00,1.25%,₹0.74,₹58.26,₹116.52,₹83.68,₹32.84,28.18%,Cash,Yes,Independence Day Sale,No,20250813
TXN00034818,2024-09-28,STR01206,CUS18866,PRD00255,SUP065,In-Store,1,₹455.00,5.70%,₹25.94,₹429.06,₹429.06,₹300.95,₹128.11,29.86%,UPI,No,,No,20240928
TXN00034819,2025-03-12,STR01311,CUS04221,PRD00786,SUP274,In-Store,1,₹54.00,0.08%,₹0.04,₹53.96,₹53.96,₹39.83,₹14.13,26.19%,Wallet,Yes,Holi,No,20250312
TXN00034820,2024-07-31,STR01408,CUS12761,PRD00838,SUP192,App,5,₹275.00,7.87%,₹21.64,₹253.36,"₹1,266.80","₹1,183.95",₹82.85,6.54%,UPI,No,,No,20240731
TXN00034821,2025-08-16,STR01002,CUS08908,PRD00764,SUP171,Online,2,₹84.00,23.31%,₹19.58,₹64.42,₹128.84,₹132.96,-₹4.12,-3.20%,Debit Card,Yes,Independence Day Sale,No,20250816
TXN00034822,2025-06-26,STR01006,CUS16952,PRD01494,SUP169,In-Store,3,₹49.00,5.51%,₹2.70,₹46.30,₹138.90,₹105.81,₹33.09,23.82%,Credit Card,No,,No,20250626
TXN00034823,2025-03-27,STR01414,CUS15328,PRD00751,SUP244,In-Store,2,₹94.00,24.42%,₹22.95,₹71.05,₹142.10,₹133.32,₹8.78,6.18%,Credit Card,No,,No,20250327
TXN00034824,2024-09-22,STR01105,CUS05202,PRD01242,SUP212,Online,2,₹424.00,17.44%,₹73.95,₹350.05,₹700.10,₹719.28,-₹19.18,-2.74%,UPI,No,,No,20240922
TXN00034825,2024-08-14,STR01424,CUS17190,PRD00344,SUP269,In-Store,3,₹259.00,7.12%,₹18.44,₹240.56,₹721.68,₹667.62,₹54.06,7.49%,UPI,Yes,Independence Day Sale,No,20240814
TXN00034826,2024-04-24,STR01120,CUS13022,PRD00096,SUP288,Online,1,₹459.00,4.04%,₹18.54,₹440.46,₹440.46,₹302.89,₹137.57,31.23%,Wallet,No,,No,20240424
TXN00034827,2024-07-23,STR01497,CUS04137,PRD00820,SUP174,In-Store,3,₹65.00,8.86%,₹5.76,₹59.24,₹177.72,₹130.20,₹47.52,26.74%,Wallet,No,,No,20240723
TXN00034828,2024-03-15,STR01110,CUS17659,PRD01240,SUP105,In-Store,2,₹30.00,24.02%,₹7.21,₹22.79,₹45.58,₹43.42,₹2.16,4.74%,UPI,Yes,Holi,No,20240315
TXN00034829,2024-08-30,STR01187,CUS01090,PRD01237,SUP157,In-Store,4,₹10.00,4.85%,₹0.49,₹9.51,₹38.04,₹27.48,₹10.56,27.76%,Cash,No,,No,20240830
